artist_id,album_id,track_id,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,key_mode
64tNsm6TnZe2zpcMVMOoHL,4AAPRl8BKlsIVC5aeedlBv,1CLUtToY6V0jn79UPtf5VA,2018-08-24,0.557,0.772,6,-4.989,0,0.0325,2.22e-4,0.0192,0.196,0.567,77.533,4,289013,F# minor
64tNsm6TnZe2zpcMVMOoHL,4AAPRl8BKlsIVC5aeedlBv,16muBPcWmkHSl1uM4tE8WL,2018-08-24,0.539,0.909,8,-5.741,1,0.0342,1.1e-4,0.613,0.128,0.627,115.977,4,301706,G# major
64tNsm6TnZe2zpcMVMOoHL,4AAPRl8BKlsIVC5aeedlBv,7uEzEAcV7WL9osYSXWXeF5,2018-08-24,0.47,0.845,6,-5.642,1,0.0286,2.77e-5,0.329,0.0678,0.371,160.018,4,325786,F# major
64tNsm6TnZe2zpcMVMOoHL,4AAPRl8BKlsIVC5aeedlBv,039oMjifp701aVFNfBi8Uh,2018-08-24,0.517,0.814,6,-5.097,1,0.0263,2.35e-4,0.0617,0.182,0.363,105.004,4,318080,F# major
64tNsm6TnZe2zpcMVMOoHL,4AAPRl8BKlsIVC5aeedlBv,0nrfZhsZ4suDs6S3NOAMEc,2018-08-24,0.352,0.804,0,-5.731,0,0.0603,0.00118,8.52e-5,0.0958,0.558,131.918,3,390000,C minor
64tNsm6TnZe2zpcMVMOoHL,4AAPRl8BKlsIVC5aeedlBv,0cg0rDz8lF3ZSi8SWVptPd,2018-08-24,0.308,0.731,7,-5.745,0,0.0298,2.47e-5,0.0575,0.186,0.273,75.063,4,284106,G minor
64tNsm6TnZe2zpcMVMOoHL,4AAPRl8BKlsIVC5aeedlBv,6JORpnl2N3JhgZGTl4WZlz,2018-08-24,0.507,0.757,6,-5.66,1,0.0309,2.57e-4,1.1e-4,0.0971,0.202,113.048,4,336693,F# major
64tNsm6TnZe2zpcMVMOoHL,4AAPRl8BKlsIVC5aeedlBv,2fnpmmmi5m2qRuY2gwBdxU,2018-08-24,0.48,0.898,7,-5.459,0,0.0493,7.62e-4,0.00356,0.0668,0.406,134.913,4,273280,G minor
64tNsm6TnZe2zpcMVMOoHL,4AAPRl8BKlsIVC5aeedlBv,1s7fF5rM9oJmfpkK4OF8tu,2018-08-24,0.52,0.94,10,-5.311,0,0.0356,3.85e-5,0.0713,0.123,0.743,126.977,4,280426,A# minor
64tNsm6TnZe2zpcMVMOoHL,4AAPRl8BKlsIVC5aeedlBv,7xH5YeDA6NIgcTAmarz3fw,2018-08-24,0.478,0.742,1,-5.569,0,0.0293,2.75e-4,0.00671,0.0996,0.251,105.001,4,435493,C# minor
64tNsm6TnZe2zpcMVMOoHL,1NeunhIyCq0jkezLbOyKDM,4QxG6WiU4bHKfyajquwvC0,2013-05-13,0.454,0.826,6,-5.071,0,0.0352,2.16e-5,0.598,0.372,0.176,98.035,3,341133,F# minor
64tNsm6TnZe2zpcMVMOoHL,1NeunhIyCq0jkezLbOyKDM,0eG89vfk9eTStU2TPPqN9C,2013-05-13,0.414,0.861,11,-4.137,1,0.038,6.75e-6,0.811,0.063,0.325,100.021,4,275674,B major
64tNsm6TnZe2zpcMVMOoHL,1NeunhIyCq0jkezLbOyKDM,6N18F843M7cyNozIzLfBbS,2013-05-13,0.456,0.867,1,-4.499,1,0.0399,6.1e-6,0.765,0.0914,0.558,75.991,4,262890,C# major
64tNsm6TnZe2zpcMVMOoHL,1NeunhIyCq0jkezLbOyKDM,0MeiBbLvyXHcqF9SyvEue2,2013-05-13,0.509,0.751,8,-6.963,1,0.0351,1.43e-4,0.157,0.108,0.133,106.001,4,342688,G# major
64tNsm6TnZe2zpcMVMOoHL,1NeunhIyCq0jkezLbOyKDM,4GrIqjClVhMsx5qXjTAVuR,2013-05-13,0.365,0.767,10,-5.499,1,0.03,5.41e-5,0.49,0.107,0.201,91.945,4,398779,A# major
64tNsm6TnZe2zpcMVMOoHL,1NeunhIyCq0jkezLbOyKDM,00gIstLkmQGkJP7sxdKcXC,2013-05-13,0.347,0.742,6,-6.065,1,0.0328,2.21e-5,0.91,0.102,0.192,108.184,4,358361,F# major
64tNsm6TnZe2zpcMVMOoHL,1NeunhIyCq0jkezLbOyKDM,29H0YdNLHWddbjAP42Vs20,2013-05-13,0.266,0.824,10,-4.616,0,0.0425,2.38e-5,0.211,0.0943,0.376,158.005,4,315169,A# minor
64tNsm6TnZe2zpcMVMOoHL,1NeunhIyCq0jkezLbOyKDM,7KSaUIYepcF4WvsKWkKJPo,2013-05-13,0.254,0.864,5,-5.067,0,0.0432,5.37e-5,0.606,0.216,0.403,110.073,4,319766,F minor
64tNsm6TnZe2zpcMVMOoHL,1NeunhIyCq0jkezLbOyKDM,27BlBe04c9Vi7Qlcsk83Ol,2013-05-13,0.39,0.657,8,-5.95,1,0.0312,2.36e-5,0.392,0.121,0.278,104.573,4,321352,G# major
64tNsm6TnZe2zpcMVMOoHL,1NeunhIyCq0jkezLbOyKDM,2W7EZWfIOY3uneHAVPP3Ez,2013-05-13,0.279,0.857,10,-3.918,0,0.0443,3.67e-5,0.771,0.119,0.326,138.189,4,427642,A# minor
64tNsm6TnZe2zpcMVMOoHL,1NeunhIyCq0jkezLbOyKDM,1hWkWwZObcguTBLpouTqLd,2013-05-13,0.225,0.563,1,-6.144,1,0.0318,4.67e-6,0.769,0.0897,0.0642,98.908,4,334551,C# major
64tNsm6TnZe2zpcMVMOoHL,1NeunhIyCq0jkezLbOyKDM,4sKDPT6QGacR1of8xhxwOo,2013-05-13,0.515,0.693,3,-6.518,0,0.0283,1.67e-4,0.775,0.158,0.207,103.916,4,344402,D# minor
64tNsm6TnZe2zpcMVMOoHL,45kmKJ7Ola9H7nQlKQgeBC,1sinjFq0UFugne4Gr8ViTt,2009-01-01,0.384,0.82,1,-5.676,1,0.0464,4.61e-6,0.0315,0.137,0.313,112.043,3,282520,C# major
64tNsm6TnZe2zpcMVMOoHL,45kmKJ7Ola9H7nQlKQgeBC,795oGw2Zj4uSaiaZRQiKK2,2009-01-01,0.44,0.844,10,-3.315,1,0.0461,3.28e-6,0.0514,0.723,0.304,113.989,4,237906,A# major
64tNsm6TnZe2zpcMVMOoHL,45kmKJ7Ola9H7nQlKQgeBC,0gHzZBsUNPcQM3LdGaDMdi,2009-01-01,0.477,0.895,1,-4.231,1,0.0397,2.41e-5,0.461,0.302,0.372,115.969,4,352906,C# major
64tNsm6TnZe2zpcMVMOoHL,45kmKJ7Ola9H7nQlKQgeBC,4zySuhvCV0FWoryhR4yU8C,2009-01-01,0.468,0.63,3,-5.87,0,0.0262,4.32e-5,3.68e-4,0.09,0.197,99.959,4,283173,D# minor
64tNsm6TnZe2zpcMVMOoHL,45kmKJ7Ola9H7nQlKQgeBC,0nsPuwB1QB3SVqpD09UP65,2009-01-01,0.275,0.837,6,-4.263,1,0.049,5.31e-6,0.0309,0.257,0.216,122.184,4,426000,F# major
64tNsm6TnZe2zpcMVMOoHL,45kmKJ7Ola9H7nQlKQgeBC,1IGFGQw7uE0qrN8nhou6Ej,2009-01-01,0.597,0.468,7,-9.028,0,0.0238,0.16,2.2e-4,0.103,0.435,92.002,4,240240,G minor
64tNsm6TnZe2zpcMVMOoHL,45kmKJ7Ola9H7nQlKQgeBC,3NZveWW85Jnr6rAEVF09nc,2009-01-01,0.178,0.783,5,-4.332,0,0.0367,8.62e-6,0.0379,0.0794,0.236,92.183,4,415946,F minor
64tNsm6TnZe2zpcMVMOoHL,45kmKJ7Ola9H7nQlKQgeBC,09bYFLkdWyRbrzL4NHWmN3,2009-01-01,0.44,0.95,1,-3.639,1,0.0533,9.27e-6,0.0077,0.112,0.323,108.023,4,256773,C# major
64tNsm6TnZe2zpcMVMOoHL,45kmKJ7Ola9H7nQlKQgeBC,120EDZPZ4ElUf42kyroHyc,2009-01-01,0.422,0.841,8,-4.829,1,0.0406,2.85e-5,4.46e-4,0.0621,0.513,97.063,4,240173,G# major
64tNsm6TnZe2zpcMVMOoHL,45kmKJ7Ola9H7nQlKQgeBC,2s4VgvPiR53zdL3J5MaQN2,2009-01-01,0.386,0.845,10,-5.193,0,0.0333,5.51e-5,0.164,0.0828,0.353,103.926,4,338466,A# minor
64tNsm6TnZe2zpcMVMOoHL,45kmKJ7Ola9H7nQlKQgeBC,7HfD8vTVG8jrMa1cdbWyX2,2009-01-01,0.199,0.331,8,-9.265,1,0.0303,0.822,6.95e-4,0.0891,0.113,180.003,4,183560,G# major
64tNsm6TnZe2zpcMVMOoHL,45kmKJ7Ola9H7nQlKQgeBC,5D6hlbqrhxgnS5UikqiKGy,2009-01-01,0.516,0.294,8,-10.383,1,0.0266,0.505,4.73e-5,0.101,0.107,89.963,4,180986,G# major
64tNsm6TnZe2zpcMVMOoHL,45kmKJ7Ola9H7nQlKQgeBC,5s4zDV8TyPY7cJM6gK6UlZ,2009-01-01,0.228,0.763,3,-5.253,0,0.0291,0.00934,0.0131,0.163,0.223,96.658,4,288333,D# minor
64tNsm6TnZe2zpcMVMOoHL,2vkLky2qG0rziUk0eOsIZ9,0vQDhuk73PvmaloRibUiQr,2009-01-01,0.384,0.82,1,-5.676,1,0.0464,4.61e-6,0.0315,0.137,0.313,112.043,3,282520,C# major
64tNsm6TnZe2zpcMVMOoHL,2vkLky2qG0rziUk0eOsIZ9,2O2ii9OPZYh1NBXo9FtE0Y,2009-01-01,0.44,0.844,10,-3.315,1,0.0461,3.28e-6,0.0514,0.723,0.304,113.989,4,237906,A# major
64tNsm6TnZe2zpcMVMOoHL,2vkLky2qG0rziUk0eOsIZ9,4ayVDEOV4WR10YQ9D4pfxO,2009-01-01,0.477,0.895,1,-4.231,1,0.0397,2.41e-5,0.461,0.302,0.372,115.969,4,352906,C# major
64tNsm6TnZe2zpcMVMOoHL,2vkLky2qG0rziUk0eOsIZ9,4oI2qtjY1QHJ7NpYuid5KB,2009-01-01,0.468,0.63,3,-5.87,0,0.0262,4.32e-5,3.68e-4,0.09,0.197,99.959,4,283173,D# minor
64tNsm6TnZe2zpcMVMOoHL,2vkLky2qG0rziUk0eOsIZ9,4NrSECImxo220MHMY1pOTb,2009-01-01,0.275,0.837,6,-4.263,1,0.049,5.31e-6,0.0309,0.257,0.216,122.184,4,426000,F# major
64tNsm6TnZe2zpcMVMOoHL,2vkLky2qG0rziUk0eOsIZ9,1i7BgSCkZgoSFw517vc1yy,2009-01-01,0.597,0.468,7,-9.028,0,0.0238,0.16,2.2e-4,0.103,0.435,92.002,4,240240,G minor
64tNsm6TnZe2zpcMVMOoHL,2vkLky2qG0rziUk0eOsIZ9,2UPQrwETenbJ62aA5CjoVg,2009-01-01,0.178,0.783,5,-4.332,0,0.0367,8.62e-6,0.0379,0.0794,0.236,92.183,4,415946,F minor
64tNsm6TnZe2zpcMVMOoHL,2vkLky2qG0rziUk0eOsIZ9,4pfdKx0OMg66baxGsDNI7S,2009-01-01,0.44,0.95,1,-3.639,1,0.0533,9.27e-6,0.0077,0.112,0.323,108.023,4,256773,C# major
64tNsm6TnZe2zpcMVMOoHL,2vkLky2qG0rziUk0eOsIZ9,5ceyDSatxsymZVPXfg9QPe,2009-01-01,0.422,0.841,8,-4.829,1,0.0406,2.85e-5,4.46e-4,0.0621,0.513,97.063,4,240173,G# major
64tNsm6TnZe2zpcMVMOoHL,2vkLky2qG0rziUk0eOsIZ9,5dndBL5i7RAr4CNVjxeX0V,2009-01-01,0.386,0.845,10,-5.193,0,0.0333,5.51e-5,0.164,0.0828,0.353,103.926,4,338466,A# minor
64tNsm6TnZe2zpcMVMOoHL,2vkLky2qG0rziUk0eOsIZ9,78iMIaSjeVlUoNa7rehPOU,2009-01-01,0.199,0.331,8,-9.265,1,0.0303,0.822,6.95e-4,0.0891,0.113,180.003,4,183560,G# major
64tNsm6TnZe2zpcMVMOoHL,5PdgIAHzwDvTZRjIGSQGtN,3QAE7ypzhNZzQxOjKCGHD9,1996-07-29,0.36,0.548,3,-12.938,0,0.0468,0.328,0.217,0.971,0.244,121.801,3,297106,D# minor
64tNsm6TnZe2zpcMVMOoHL,5PdgIAHzwDvTZRjIGSQGtN,1vUQ9c2G2YsZU7dYhAKMhf,1996-07-29,0.405,0.365,1,-10.927,1,0.0307,0.557,4.8e-4,0.89,0.076,85.781,4,327266,C# major
64tNsm6TnZe2zpcMVMOoHL,5PdgIAHzwDvTZRjIGSQGtN,1DfOxEiYPhQlN2D1arscnN,1996-07-29,0.601,0.77,3,-7.447,1,0.0415,0.146,0.00195,0.802,0.723,121.067,4,297426,D# major
64tNsm6TnZe2zpcMVMOoHL,5PdgIAHzwDvTZRjIGSQGtN,1HUcU3GAKCR960czpLbqoD,1996-07-29,0.508,0.507,1,-8.046,1,0.0257,0.0399,8.41e-6,0.943,0.227,166.469,3,276773,C# major
64tNsm6TnZe2zpcMVMOoHL,5PdgIAHzwDvTZRjIGSQGtN,2yBAPa9HZj3P2szSaaj4k1,1996-07-29,0.554,0.515,6,-8.534,1,0.024,0.0883,2.7e-5,0.883,0.432,95.125,4,346026,F# major
64tNsm6TnZe2zpcMVMOoHL,5PdgIAHzwDvTZRjIGSQGtN,4Oc0UJYBAfBHiiBxQpXPH6,1996-07-29,0.621,0.679,8,-7.961,1,0.0475,0.0632,4.97e-4,0.988,0.185,109.413,4,276240,G# major
64tNsm6TnZe2zpcMVMOoHL,5PdgIAHzwDvTZRjIGSQGtN,3wLCckFOrzdtH0azPbvuny,1996-07-29,0.358,0.329,0,-11.781,0,0.0298,0.364,0.00265,0.137,0.141,145.04,4,401226,C minor
64tNsm6TnZe2zpcMVMOoHL,5PdgIAHzwDvTZRjIGSQGtN,4uc4dKehCiytR5NLTSGJXu,1996-07-29,0.535,0.69,8,-8.956,1,0.045,0.116,1.13e-4,0.73,0.293,81.871,4,300000,G# major
64tNsm6TnZe2zpcMVMOoHL,5PdgIAHzwDvTZRjIGSQGtN,6t6L6kLosuIY7Wl9cHnYpS,1996-07-29,0.651,0.701,1,-8.198,1,0.0389,0.259,2.28e-5,0.72,0.426,112.537,4,337866,C# major
64tNsm6TnZe2zpcMVMOoHL,5PdgIAHzwDvTZRjIGSQGtN,7etojJg0JsetC3fSVpU3tX,1996-07-29,0.613,0.7,10,-7.779,0,0.0283,0.0467,2.09e-6,0.702,0.467,100.743,4,223266,A# minor
64tNsm6TnZe2zpcMVMOoHL,5PdgIAHzwDvTZRjIGSQGtN,5VnZbUFXpx07Ab8NWJKuMj,1996-07-29,0.574,0.398,11,-12.857,1,0.0271,0.325,0.0283,0.648,0.084,92.041,4,450173,B major
64tNsm6TnZe2zpcMVMOoHL,5PdgIAHzwDvTZRjIGSQGtN,7JGsjryRB00XsebAyy4Hy7,1996-07-29,0.608,0.502,5,-10.45,0,0.0404,0.167,0.00626,0.244,0.278,111.41,4,432560,F minor
64tNsm6TnZe2zpcMVMOoHL,5PdgIAHzwDvTZRjIGSQGtN,4oiyEvPaocr27oAAp0cBai,1996-07-29,0.468,0.682,1,-10.156,1,0.0418,0.277,0.195,0.829,0.327,121.983,4,323600,C# major
64tNsm6TnZe2zpcMVMOoHL,49R4Qye4UUwzjPPQhtCkRe,1gh6flppAA19XDw30g5LEN,1995-10-30,0.393,0.882,11,-5.884,1,0.0367,1.46e-4,3.41e-4,0.507,0.364,88.417,4,284640,B major
64tNsm6TnZe2zpcMVMOoHL,49R4Qye4UUwzjPPQhtCkRe,6rquGIY6gUgWAlcD9bzdGT,1995-10-30,0.505,0.875,10,-5.624,0,0.0317,0.102,5.7e-4,0.235,0.231,105.479,4,202093,A# minor
64tNsm6TnZe2zpcMVMOoHL,49R4Qye4UUwzjPPQhtCkRe,2IjS06NUi1aumi1t7VI4uY,1995-10-30,0.3,0.716,3,-6.594,0,0.0307,0.00107,0.0142,0.165,0.423,164.404,4,432573,D# minor
64tNsm6TnZe2zpcMVMOoHL,49R4Qye4UUwzjPPQhtCkRe,1DCdIWCE5UFiObCsTSpKFv,1995-10-30,0.552,0.725,10,-7.09,0,0.0319,0.00451,1.58e-4,0.116,0.558,111.243,4,327893,A# minor
64tNsm6TnZe2zpcMVMOoHL,49R4Qye4UUwzjPPQhtCkRe,50hFlYpAKyiEDUJnwiZsaT,1995-10-30,0.317,0.976,8,-6.37,1,0.0546,7.72e-4,0.151,0.13,0.242,101.317,4,388040,G# major
64tNsm6TnZe2zpcMVMOoHL,49R4Qye4UUwzjPPQhtCkRe,4ccNZzUTggy51RFvIzYRhT,1995-10-30,0.55,0.868,7,-6.243,1,0.0461,7.07e-4,0.0245,0.121,0.405,123.153,4,245000,G major
64tNsm6TnZe2zpcMVMOoHL,49R4Qye4UUwzjPPQhtCkRe,5g1gAVk9YsWjJHBya5zM77,1995-10-30,0.315,0.597,8,-7.962,1,0.0271,8.38e-4,0.0223,0.119,0.183,140.834,4,335933,G# major
64tNsm6TnZe2zpcMVMOoHL,49R4Qye4UUwzjPPQhtCkRe,4qtI3fywJI6Jsr9wx3GE31,1995-10-30,0.464,0.923,8,-6.535,0,0.209,0.00819,0.00882,0.299,0.446,157.636,4,248000,G# minor
64tNsm6TnZe2zpcMVMOoHL,49R4Qye4UUwzjPPQhtCkRe,59tm0GSryH6BozhjGOergk,1995-10-30,0.455,0.973,4,-5.278,1,0.0561,1.79e-4,0.083,0.109,0.372,142.497,4,165733,E major
64tNsm6TnZe2zpcMVMOoHL,49R4Qye4UUwzjPPQhtCkRe,0v7lsOnFGN1oxkT3MMZ45j,1995-10-30,0.304,0.803,8,-7.413,1,0.0443,0.00179,2.33e-4,0.375,0.292,122.365,4,340560,G# major
64tNsm6TnZe2zpcMVMOoHL,49R4Qye4UUwzjPPQhtCkRe,08IMar818SkF4xZmkNfbi1,1995-10-30,0.387,0.475,11,-9.574,1,0.0285,0.0279,0.466,0.116,0.0881,95.205,4,498266,B major
64tNsm6TnZe2zpcMVMOoHL,49R4Qye4UUwzjPPQhtCkRe,6uJhCao8wULMrDOZOuS5rc,1995-10-30,0.477,0.566,5,-10.054,0,0.0342,0.174,0.0747,0.355,0.302,106.64,4,423640,F minor
64tNsm6TnZe2zpcMVMOoHL,4FCoFSNIFhK36holxHWCnc,7Fm3NhbAYHvTQUhboim9FB,1994,0.311,0.637,3,-8.595,0,0.0369,0.214,0.112,0.0619,0.423,147.627,4,418466,D# minor
64tNsm6TnZe2zpcMVMOoHL,4FCoFSNIFhK36holxHWCnc,2JuasWPUodaUxf5nwNpciQ,1994,0.384,0.562,3,-10.059,0,0.0296,0.37,0.267,0.0775,0.159,136.094,3,259200,D# minor
64tNsm6TnZe2zpcMVMOoHL,4FCoFSNIFhK36holxHWCnc,6HnZsLUDrG3HTSbh8sq2u3,1994,0.224,0.782,6,-7.065,1,0.04,0.0446,0.00355,0.0822,0.267,81.794,4,254400,F# major
64tNsm6TnZe2zpcMVMOoHL,4FCoFSNIFhK36holxHWCnc,4PtZE0h5oyPhCtPjg3NeYQ,1994,0.527,0.838,3,-6.013,1,0.0323,0.0206,6.62e-4,0.07,0.721,117.454,4,255573,D# major
64tNsm6TnZe2zpcMVMOoHL,4FCoFSNIFhK36holxHWCnc,6sINqYye7GkRMmTRGlHnY7,1994,0.312,0.248,6,-10.576,1,0.0311,0.926,0.881,0.188,0.224,102.364,4,157026,F# major
64tNsm6TnZe2zpcMVMOoHL,4FCoFSNIFhK36holxHWCnc,7CI0VS6ETno5mgHi4PoCrY,1994,0.314,0.37,1,-9.921,1,0.0286,0.781,0.139,0.122,0.28,116.044,1,262133,C# major
64tNsm6TnZe2zpcMVMOoHL,4FCoFSNIFhK36holxHWCnc,2Gw3Xa08XleghwGUmNcPLK,1994,0.427,0.759,5,-8.045,1,0.041,0.0438,0.106,0.352,0.452,129.395,4,244373,F major
64tNsm6TnZe2zpcMVMOoHL,58NXIEYqmq5dQHg9nV9duM,4A065x9kJt955eGVqf813g,1992-01-01,0.159,0.946,9,-5.756,1,0.0629,0.0235,8.06e-6,0.387,0.309,164.997,1,149466,A major
64tNsm6TnZe2zpcMVMOoHL,58NXIEYqmq5dQHg9nV9duM,22Ntyke0ZDZy2Uuf8BEDkU,1992-01-01,0.427,0.913,6,-5.545,0,0.0806,0.00647,0,0.471,0.47,124.421,4,189360,F# minor
64tNsm6TnZe2zpcMVMOoHL,58NXIEYqmq5dQHg9nV9duM,6a9SPVrXyrlVh5Fh08f8Bz,1992-01-01,0.422,0.86,9,-6.778,1,0.0751,0.0183,6.86e-4,0.209,0.202,120.075,3,361706,A major
64tNsm6TnZe2zpcMVMOoHL,58NXIEYqmq5dQHg9nV9duM,7FRfYOql61DGDp9VPPe2qA,1992-01-01,0.359,0.794,6,-5.908,1,0.0338,0.0133,1.32e-4,0.111,0.423,97.188,4,338226,F# major
64tNsm6TnZe2zpcMVMOoHL,58NXIEYqmq5dQHg9nV9duM,5EnYdTx0BWhWM5YDcPkGAa,1992-01-01,0.287,0.912,1,-5.553,1,0.0942,0.00743,6.9e-4,0.0871,0.274,138.871,3,329400,C# major
64tNsm6TnZe2zpcMVMOoHL,58NXIEYqmq5dQHg9nV9duM,0wvIGFIgbyz4JNwQhZgTv2,1992-01-01,0.269,0.551,10,-8.456,0,0.0274,0.0307,6.19e-4,0.118,0.202,144.408,3,374333,A# minor
64tNsm6TnZe2zpcMVMOoHL,58NXIEYqmq5dQHg9nV9duM,1mvEbRAlocvkJvqZIj3zHu,1992-01-01,0.312,0.776,11,-7.171,1,0.0358,0.0013,2.68e-4,0.096,0.25,140.216,4,309840,B major
64tNsm6TnZe2zpcMVMOoHL,58NXIEYqmq5dQHg9nV9duM,2QjkH9q5Mypj6m38u7Ni9o,1992-01-01,0.259,0.928,1,-5.9,1,0.0739,0.00325,4.86e-6,0.13,0.246,112.268,4,316533,C# major
64tNsm6TnZe2zpcMVMOoHL,58NXIEYqmq5dQHg9nV9duM,1klrDyGRsCBPofZdqdaZp6,1992-01-01,0.515,0.928,10,-6.392,0,0.0694,0.0138,0,0.107,0.389,124.057,4,230733,A# minor
64tNsm6TnZe2zpcMVMOoHL,58NXIEYqmq5dQHg9nV9duM,2s9xt247uEa0sXmAH0GvL3,1992-01-01,0.11,0.424,3,-7.243,1,0.0408,0.401,0.269,0.658,0.416,85.939,1,43493,D# major
64tNsm6TnZe2zpcMVMOoHL,58NXIEYqmq5dQHg9nV9duM,0rglK8l5QBSADvao8n4d2N,1992-01-01,0.293,0.91,8,-5.394,1,0.096,0.115,0,0.0511,0.114,138.766,4,316200,G# major
64tNsm6TnZe2zpcMVMOoHL,58NXIEYqmq5dQHg9nV9duM,5jCp5VtcpUlHtW8Dwlx13Y,1992-01-01,0.325,0.937,8,-6.295,1,0.085,0.0443,0,0.0442,0.158,106.989,4,287800,G# major
64tNsm6TnZe2zpcMVMOoHL,58NXIEYqmq5dQHg9nV9duM,5sFDReWLrZHLFZFjHsjUTS,1992-01-01,0.305,0.832,6,-7.981,1,0.0398,3.32e-4,2.4e-5,0.091,0.585,100.677,4,206773,F# major
64tNsm6TnZe2zpcMVMOoHL,24RN3saFUfzYYGLviEh4JZ,1OWF4S8SsfOx05qz7555kM,1990-09-04,0.468,0.938,1,-8.154,1,0.0709,8.5e-5,6.98e-4,0.0711,0.345,126.195,4,151306,C# major
64tNsm6TnZe2zpcMVMOoHL,24RN3saFUfzYYGLviEh4JZ,3G0EKJZy0j3rMG077UawaC,1990-09-04,0.346,0.765,8,-8.558,1,0.0413,0.00229,7.54e-6,0.213,0.644,106.463,4,284426,G# major
64tNsm6TnZe2zpcMVMOoHL,24RN3saFUfzYYGLviEh4JZ,1GiLg4KnRNA1Z0PdOVUG3f,1990-09-04,0.272,0.832,11,-9.178,1,0.0654,0.0378,0,0.0655,0.227,122.605,4,348733,B major
64tNsm6TnZe2zpcMVMOoHL,24RN3saFUfzYYGLviEh4JZ,1OpltCTtJTFwO3N3Qd7yKB,1990-09-04,0.235,0.719,8,-10.609,1,0.0713,0.0171,1.06e-5,0.27,0.268,118.208,4,241773,G# major
64tNsm6TnZe2zpcMVMOoHL,24RN3saFUfzYYGLviEh4JZ,76nG97oWd9XCX41udsFUYK,1990-09-04,0.271,0.702,8,-10.174,1,0.0421,0.00392,8.53e-6,0.203,0.18,104.298,4,221800,G# major
64tNsm6TnZe2zpcMVMOoHL,24RN3saFUfzYYGLviEh4JZ,5D6Rlq8ZvpXkmAVEXmpLjm,1990-09-04,0.334,0.617,8,-10.146,1,0.0427,0.0158,1.99e-5,0.0487,0.21,108.022,4,386706,G# major
64tNsm6TnZe2zpcMVMOoHL,24RN3saFUfzYYGLviEh4JZ,0mR4RFHOIlV1hxgxcY1EXp,1990-09-04,0.432,0.811,8,-8.578,0,0.0409,0.0274,2.7e-5,0.144,0.669,103.41,4,276826,G# minor
64tNsm6TnZe2zpcMVMOoHL,24RN3saFUfzYYGLviEh4JZ,5m9UvDOucObZxVFgxJOA3E,1990-09-04,0.15,0.808,1,-8.026,1,0.065,0.00913,4.77e-6,0.133,0.312,73.788,4,284706,C# major
64tNsm6TnZe2zpcMVMOoHL,24RN3saFUfzYYGLviEh4JZ,3MtQQT6v56PUPkMZhU3vm6,1990-09-04,0.371,0.889,5,-9.274,0,0.0693,0.0018600000000000001,9.58e-6,0.336,0.503,114.423,4,195266,F minor
64tNsm6TnZe2zpcMVMOoHL,24RN3saFUfzYYGLviEh4JZ,6kTtjlPolACRM4hg4GExWS,1990-09-04,0.252,0.743,3,-8.603,1,0.042,0.0188,2.98e-5,0.206,0.126,142.986,4,343093,D# major
64tNsm6TnZe2zpcMVMOoHL,24RN3saFUfzYYGLviEh4JZ,0wMLFmzM2mtAi04lkJDBqr,1990-09-04,0.415,0.811,8,-9.748,0,0.0654,8.47e-5,1.1e-6,0.301,0.605,112.174,4,261600,G# minor
64tNsm6TnZe2zpcMVMOoHL,24RN3saFUfzYYGLviEh4JZ,0ZSLoQESRaJCP9yL5VSho9,1990-09-04,0.339,0.891,8,-8.53,1,0.089,0.0413,0,0.0794,0.163,124.274,4,243306,G# major
64tNsm6TnZe2zpcMVMOoHL,4B3FO0ZtD5zykr7lm9A325,6qTqMPr75shWq1mqdCiAef,1990-08-01,0.468,0.938,1,-8.154,1,0.0709,8.5e-5,6.98e-4,0.0711,0.345,126.195,4,151306,C# major
64tNsm6TnZe2zpcMVMOoHL,4B3FO0ZtD5zykr7lm9A325,59FsEw7T1n9xMBeSyOHCLG,1990-08-01,0.346,0.765,8,-8.558,1,0.0413,0.00229,7.54e-6,0.213,0.644,106.463,4,284426,G# major
64tNsm6TnZe2zpcMVMOoHL,4B3FO0ZtD5zykr7lm9A325,0zcLiX5y4He7iLzZ6Hu02X,1990-08-01,0.272,0.832,11,-9.178,1,0.0654,0.0378,0,0.0655,0.227,122.605,4,348733,B major
64tNsm6TnZe2zpcMVMOoHL,4B3FO0ZtD5zykr7lm9A325,0Kpfp7QTaqvh2b5a2jSS5j,1990-08-01,0.235,0.719,8,-10.609,1,0.0713,0.0171,1.06e-5,0.27,0.268,118.208,4,241773,G# major
64tNsm6TnZe2zpcMVMOoHL,4B3FO0ZtD5zykr7lm9A325,1Jn5CELedwf7YNRD5qhFEQ,1990-08-01,0.271,0.702,8,-10.174,1,0.0421,0.00392,8.53e-6,0.203,0.18,104.298,4,221800,G# major
64tNsm6TnZe2zpcMVMOoHL,4B3FO0ZtD5zykr7lm9A325,6gfuDkFwgl7bbV0YJABClj,1990-08-01,0.334,0.617,8,-10.146,1,0.0427,0.0158,1.99e-5,0.0487,0.21,108.022,4,386706,G# major
64tNsm6TnZe2zpcMVMOoHL,4B3FO0ZtD5zykr7lm9A325,2jtnColrQ1AnEcU3ufO0cr,1990-08-01,0.432,0.811,8,-8.578,0,0.0409,0.0274,2.7e-5,0.144,0.669,103.41,4,276826,G# minor
